username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BernieSanders;2016-01-31 17:14;2983;7173;"I do not represent corporate America and I don’t want their money.";;;;"693935312150491136";https://twitter.com/BernieSanders/status/693935312150491136
BernieSanders;2016-01-31 16:37;1901;6215;"I am proud to tell you that I am the only candidate on the Democratic side that does not have a super PAC.";;;;"693926002091634688";https://twitter.com/BernieSanders/status/693926002091634688
BernieSanders;2016-01-31 16:08;755;1693;"Dreamers and young Latin@s getting out the caucus. Don't know how to caucus? It's easy: https:// berniesanders.com/Iowa/caucus/ pic.twitter.com/OTlsirRgSu";;@s;;"693918812412911617";https://twitter.com/BernieSanders/status/693918812412911617
BernieSanders;2016-01-31 15:28;535;1091;"Anupama is asking Iowans to #CaucusForBernie . If you're not in Iowa you can help by going to http:// BernieSanders.com/WIN pic.twitter.com/5lOlXYV86k";;;#CaucusForBernie;"693908625224433665";https://twitter.com/BernieSanders/status/693908625224433665
BernieSanders;2016-01-31 15:22;2964;5119;"We need to create a culture which cannot just be based on the worship of money.";;;;"693907118835965952";https://twitter.com/BernieSanders/status/693907118835965952
BernieSanders;2016-01-31 12:41;884;1951;"Any Democrat looking for a clear choice in the general election should caucus Monday for Sen. Bernie Sanders. http:// qctimes.com/news/opinion/e ditorial/democratic-endorsement-only-sanders-can-shift-the-democratic-paradigm/article_7929ecca-0390-5892-91fa-ad60c835b5af.html …";;;;"693866593139294208";https://twitter.com/BernieSanders/status/693866593139294208
BernieSanders;2016-01-31 11:42;3329;6084;"The reason we are doing well in this campaign is because we are telling the truth. #CaucusForBernie pic.twitter.com/oFfOubzO7J";;;#CaucusForBernie;"693851754354442240";https://twitter.com/BernieSanders/status/693851754354442240
BernieSanders;2016-01-31 10:24;1029;2928;"For the last 40 years the great middle class of this country has been in decline and faith in our political system is now extremely low.";;;;"693832124646846464";https://twitter.com/BernieSanders/status/693832124646846464
BernieSanders;2016-01-31 09:14;1283;2985;"Sec. Clinton and I have differences of opinion. Let’s debate those differences, not go around distorting records. http:// bernie.to/BernieRocksIowa";;;;"693814512017809408";https://twitter.com/BernieSanders/status/693814512017809408
BernieSanders;2016-01-31 08:01;260;878;"Up next I’ll be on ABC’s @ThisWeekABC and CNN’s @CNNSotu . Tune in! pic.twitter.com/fp5DFzCzYT";;@ThisWeekABC @CNNSotu;;"693796137002618880";https://twitter.com/BernieSanders/status/693796137002618880
BernieSanders;2016-01-30 20:56;2287;5276;"Our campaign has come a very long way in eight months. The momentum is with us. #CaucusForBernie pic.twitter.com/4ver1ar1py";;;#CaucusForBernie;"693628835758080001";https://twitter.com/BernieSanders/status/693628835758080001
BernieSanders;2016-01-30 20:50;4769;9425;"Millions of people have been arrested for using marijuana. That is absurd and it is destroying lives. pic.twitter.com/CBM1ofdebw";;;;"693627261568692225";https://twitter.com/BernieSanders/status/693627261568692225
BernieSanders;2016-01-30 19:59;968;2277;"Our job is to substantially increase voter turnout. To get people involved in the political process. #CaucusForBernie";;;#CaucusForBernie;"693614545382670337";https://twitter.com/BernieSanders/status/693614545382670337
BernieSanders;2016-01-30 19:34;482;1145;"Live stream from Iowa City with @vampireweekend @fosterthepeople @jillsobule and others: https:// youtu.be/URHTUro7AA0";;@vampireweekend @fosterthepeople @jillsobule;;"693608258175684608";https://twitter.com/BernieSanders/status/693608258175684608
BernieSanders;2016-01-30 18:36;657;1596;"American families continue to lack the basic necessities of life and struggle to provide a minimal standard of living for their families.";;;;"693593544892633088";https://twitter.com/BernieSanders/status/693593544892633088
